userID,gender,age,city,state,membershipType,CreditScore,signUpDate,#_times_logged_in,avg_mins_logged_in,most_common_activityType,most_common_accountType,avg_#_of_activities_per_login,last_logged_in,days_since_login,most_recent_activity,most_recent_device_used,most_common_transaction_type,avg_income_payment,avg_days_between_login
2931,Male,39,Kylefurt,Arkansas,Free,665,2023-07-10,16,30,Set Goal,Student Loan,3,2023-11-08 04:22:32.000,19,Reviewed Transaction History,Mobile,Entertainment,3770.21,8
2932,Other,32,Jessicaberg,Colorado,Premium,702,2022-08-14,24,34,Created Budget,Credit Card,3,2023-11-18 03:58:14.000,9,Set Goal,Mobile,Shopping,3383.83,19
2933,Male,59,Carlsonport,Maine,Premium,716,2021-12-09,6,29,Added Account,Credit Card,3,2023-07-17 16:32:18.000,133,Added Account,Mobile,Travel,3315.9,95
2934,Female,21,Waltersborough,Kentucky,Free,677,2022-02-25,10,31,View Goals,Investments,3,2023-10-31 06:31:37.000,27,Reviewed Transaction History,Mobile,Income,3065.6,59
2935,Female,39,New Angelamouth,Hawaii,Premium,644,2023-11-22,14,31,Reviewed Transaction History,Car Loan,3,2023-11-26 15:04:26.000,1,Reviewed Transaction History,Desktop,Dining,2557.53,0
2936,Female,36,Andreport,Minnesota,Premium,670,2023-01-25,26,31,Turned off notifications,Student Loan,3,2023-11-05 23:39:12.000,22,View Accounts,Mobile,Dining,3284.58,11
2937,Other,33,West Charleshaven,Illinois,Free,735,2023-05-24,28,37,Set Goal,Investments,3,2023-11-24 08:02:11.000,3,Set Goal,Mobile,Shopping,2946.66,6
2938,Male,38,East Matthew,Utah,Free,776,2022-02-08,20,31,Reviewed Transaction History,Mortgage,3,2023-10-29 17:45:04.000,29,View Goals,Mobile,Bills,2934.9,33
2939,Other,29,Greerborough,South Carolina,Free,698,2022-07-29,1,28,Set Goal,Mortgage,2,2022-12-30 13:10:57.000,332,View Goals,Mobile,Groceries,3267.37,NULL
294,Male,62,Melanieburgh,Idaho,Free,714,2023-07-13,18,33,View Budget,Credit Card,3,2023-11-19 22:11:30.000,8,Created Budget,Mobile,Bills,2616.69,7
2940,Other,39,Hurstville,North Dakota,Free,636,2023-05-22,4,28,Reviewed Transaction History,Mortgage,3,2023-11-11 06:59:19.000,16,Set Goal,Mobile,Dining,2460.89,47
2941,Female,40,West Heather,New Jersey,Premium,773,2022-07-26,15,34,Viewed Notifications,Investments,3,2023-10-17 09:27:43.000,41,Reviewed Transaction History,Mobile,Shopping,3141.26,31
2942,Female,38,New Amandafurt,Nevada,Premium,696,2022-12-23,30,31,Set Goal,Mortgage,3,2023-11-23 05:52:22.000,4,Added Account,Mobile,Travel,2393,11
2943,Female,39,Donaldfort,Minnesota,Premium,716,2023-02-15,9,42,Viewed Notifications,Investments,3,2023-11-06 01:47:01.000,21,View Budget,Mobile,Bills,2981.63,28
2944,Male,39,Johnchester,New Hampshire,Premium,663,2022-10-26,24,37,View Accounts,Only Checking and Savings,3,2023-11-26 05:11:17.000,1,View Budget,Mobile,Dining,2046.65,14
2945,Female,20,Darinland,Wisconsin,Free,668,2023-04-18,23,33,Reviewed Transaction History,Mortgage,3,2023-11-25 05:01:14.000,2,Turned off notifications,Mobile,Groceries,2723.82,9
2946,Other,71,Pierceburgh,Oregon,Free,751,2022-03-01,15,28,Created Budget,Car Loan,3,2023-11-02 07:27:54.000,25,View Accounts,Mobile,Shopping,3224.7,43
2947,Female,65,Smithland,Idaho,Free,677,2023-11-19,4,21,Reviewed Transaction History,Investments,2,2023-11-26 05:46:43.000,1,Set Goal,Desktop,Groceries,3726.95,2
2948,Other,50,East Wesleymouth,Connecticut,Free,667,2022-08-25,2,36,Set Goal,Student Loan,2,2023-10-29 06:04:31.000,29,View Accounts,Mobile,Income,3108.39,274
2949,Female,43,East Teresa,Nevada,Free,758,2022-05-10,16,34,Turned off notifications,Investments,3,2023-08-23 19:15:21.000,96,Turned off notifications,Mobile,Dining,2077.25,28
295,Other,39,Tinaborough,Kansas,Free,613,2022-12-30,11,32,Added Account,Student Loan,3,2023-10-11 14:29:02.000,47,Checked Credit Score,Mobile,Entertainment,3205.43,27
2950,Female,22,Kristinfort,Nevada,Premium,699,2023-08-22,6,25,Reviewed Transaction History,Car Loan,3,2023-11-13 20:44:01.000,14,Reviewed Transaction History,Mobile,Travel,3339.15,14
2951,Male,60,New Michelleton,Michigan,Free,719,2023-08-19,14,37,Set Goal,Car Loan,4,2023-11-27 04:57:52.000,0,View Goals,Mobile,Bills,3632.61,7
2952,Male,31,South Danielle,Wisconsin,Free,685,2023-09-09,25,34,Checked Credit Score,Student Loan,3,2023-11-25 20:36:12.000,2,Viewed Notifications,Mobile,Entertainment,2858.51,3
2953,Male,38,North Franklin,New Hampshire,Free,639,2023-07-17,26,31,Checked Credit Score,Car Loan,3,2023-11-24 10:44:10.000,3,View Accounts,Mobile,Travel,3107.52,4
2954,Female,55,Mcclainhaven,Wyoming,Free,731,2023-05-30,24,32,Viewed Notifications,Credit Card,3,2023-11-22 21:25:08.000,5,Viewed Notifications,Mobile,Bills,3562.14,7
2955,Male,28,North Cindymouth,South Dakota,Premium,723,2023-06-08,14,22,Viewed Notifications,Car Loan,3,2023-11-27 04:53:41.000,0,Viewed Notifications,Desktop,Income,3426.42,13
2956,Male,42,East Kelly,Missouri,Free,696,2023-03-12,27,30,Reviewed Transaction History,Student Loan,3,2023-11-23 23:26:15.000,4,View Accounts,Mobile,Bills,2894.23,9
2957,Other,33,Coxview,Nebraska,Free,758,2022-12-11,12,33,Viewed Notifications,Investments,3,2023-10-19 13:37:44.000,39,Viewed Notifications,Mobile,Dining,2857.77,27
2958,Other,23,Port Julia,New York,Premium,767,2022-04-21,5,34,Created Budget,Mortgage,3,2023-05-20 23:44:06.000,191,Viewed Notifications,Mobile,Travel,2784.47,80
2959,Male,25,Jessicaberg,Colorado,Premium,761,2023-11-19,28,36,Turned off notifications,Investments,3,2023-11-27 06:25:01.000,0,Viewed Notifications,Mobile,Shopping,3218.83,0
296,Other,47,New Ashleyton,Colorado,Premium,642,2021-12-09,9,36,Checked Credit Score,Credit Card,4,2023-10-01 15:12:48.000,57,Created Budget,Mobile,Income,2908.76,76
2960,Female,56,East Matthew,Utah,Free,748,2022-03-18,24,37,Turned off notifications,Car Loan,3,2023-11-07 15:28:34.000,20,View Budget,Mobile,Entertainment,2942.22,24
2961,Male,21,Shawtown,Oregon,Free,692,2021-12-20,16,29,Added Account,Mortgage,3,2023-11-22 04:47:23.000,5,Added Account,Desktop,Dining,3465.75,46
2962,Female,28,Melanieburgh,Idaho,Free,703,2022-05-17,12,28,Turned off notifications,Student Loan,3,2023-10-26 21:03:08.000,32,Created Budget,Mobile,Income,3595.24,42
2963,Female,24,Port Christopherton,North Dakota,Premium,725,2022-03-27,4,41,Checked Credit Score,Mortgage,3,2023-10-18 23:32:04.000,40,Added Account,Mobile,Shopping,3076.96,165
2964,Male,54,Scottside,Kentucky,Free,755,2022-04-18,7,33,Created Budget,Student Loan,3,2023-08-01 06:14:25.000,118,Set Goal,Mobile,Entertainment,2960.36,43
2965,Other,26,Laurenshire,New Jersey,Premium,648,2023-04-19,2,27,Added Account,Car Loan,2,2023-07-23 17:46:31.000,127,Added Account,Desktop,Entertainment,3202.08,1
2966,Female,64,South Shanebury,Hawaii,Premium,678,2023-03-27,24,33,Viewed Notifications,Student Loan,3,2023-11-19 01:53:14.000,8,View Accounts,Mobile,Income,3252.63,8
2967,Male,19,Johnsonville,North Carolina,Free,773,2023-01-31,22,35,View Goals,Car Loan,3,2023-11-06 05:05:23.000,21,Set Goal,Desktop,Dining,3019.05,12
2968,Other,28,West Robin,South Carolina,Free,742,2022-06-27,17,34,Reviewed Transaction History,Student Loan,2,2023-08-25 23:31:03.000,94,Created Budget,Mobile,Dining,2825.56,23
2969,Male,39,Johnsonville,North Carolina,Premium,626,2022-06-12,15,33,Reviewed Transaction History,Only Checking and Savings,3,2023-10-31 06:54:31.000,27,Reviewed Transaction History,Desktop,Dining,2142.51,30
297,Male,33,Maldonadotown,Missouri,Free,798,2023-11-13,15,34,Viewed Notifications,Only Checking and Savings,3,2023-11-26 21:55:27.000,1,Set Goal,Desktop,Income,3384.69,0
2970,Other,39,Smithland,Idaho,Premium,669,2023-09-23,23,35,Added Account,Investments,3,2023-11-25 15:23:01.000,2,View Goals,Mobile,Income,3673.06,2
2971,Male,54,Clarkshire,North Carolina,Premium,800,2023-09-05,11,33,Created Budget,Student Loan,3,2023-11-23 07:30:53.000,4,View Budget,Mobile,Dining,2307.73,7
2972,Female,22,East David,Texas,Free,677,2022-10-04,30,32,Turned off notifications,Car Loan,3,2023-11-26 09:38:41.000,1,Reviewed Transaction History,Desktop,Dining,2562.26,14
2973,Other,60,East Bryanmouth,Montana,Premium,709,2023-08-08,21,32,Added Account,Investments,3,2023-11-20 09:02:52.000,7,Turned off notifications,Mobile,Bills,2961.32,5
2974,Male,56,North Michaelberg,Maryland,Premium,746,2022-10-08,10,30,Viewed Notifications,Car Loan,3,2023-11-25 15:39:11.000,2,View Budget,Mobile,Travel,2923.45,35
2975,Other,43,East David,Texas,Premium,677,2022-03-05,29,35,Turned off notifications,Investments,3,2023-11-19 10:29:38.000,8,View Accounts,Mobile,Bills,3327.64,22
2976,Male,54,Andreport,Minnesota,Premium,768,2023-09-18,27,33,Reviewed Transaction History,Car Loan,3,2023-11-26 19:56:22.000,1,Viewed Notifications,Mobile,Travel,2544.51,2
2977,Male,31,Port Dannyfurt,Oregon,Premium,720,2021-12-12,10,34,Checked Credit Score,Mortgage,3,2023-06-12 04:18:25.000,168,Checked Credit Score,Mobile,Income,2777.39,47
2978,Other,33,Port Julia,New York,Free,679,2023-02-09,23,38,Created Budget,Mortgage,3,2023-11-24 04:43:33.000,3,View Accounts,Mobile,Income,2891.29,12
2979,Female,68,Melanieburgh,Idaho,Free,708,2023-11-13,27,32,View Accounts,Investments,3,2023-11-27 04:49:53.000,0,Checked Credit Score,Mobile,Travel,2486.55,0
298,Other,28,Gilesland,Kansas,Premium,654,2022-08-03,17,33,View Budget,Investments,3,2023-10-28 10:08:12.000,30,Checked Credit Score,Mobile,Income,2346.03,23
2980,Female,46,New Laurahaven,New Hampshire,Free,766,2021-12-21,30,32,View Accounts,Car Loan,3,2023-11-24 12:09:43.000,3,Added Account,Mobile,Income,3081.16,23
2981,Other,20,West Sergioborough,Tennessee,Premium,775,2021-11-26,2,23,View Goals,Investments,3,2023-09-18 01:37:50.000,70,View Goals,Mobile,Groceries,3189.51,267
2982,Male,38,Parkerbury,Kansas,Free,623,2023-08-28,25,29,View Accounts,Car Loan,3,2023-11-27 03:03:00.000,0,Checked Credit Score,Desktop,Income,3153,3
2983,Other,27,Scottside,Kentucky,Premium,684,2023-01-21,6,25,Created Budget,Mortgage,3,2023-11-25 05:52:08.000,2,Added Account,Mobile,Bills,4102.04,61
2984,Female,37,Lake Amyfort,Arizona,Free,753,2023-08-29,7,31,Created Budget,Investments,3,2023-11-10 20:30:51.000,17,Checked Credit Score,Mobile,Groceries,2795.45,10
2985,Other,48,New Michelleton,Michigan,Free,598,2022-02-03,28,27,Turned off notifications,Car Loan,3,2023-11-18 21:42:08.000,9,Added Account,Desktop,Shopping,3025.4,22
2986,Male,54,Michaelberg,Oklahoma,Premium,711,2023-10-28,5,28,View Goals,Student Loan,3,2023-11-22 18:39:46.000,5,Created Budget,Mobile,Dining,4473.34,5
2987,Male,48,Lake Riley,Vermont,Free,650,2022-11-16,12,31,Reviewed Transaction History,Student Loan,3,2023-11-10 01:39:12.000,17,Reviewed Transaction History,Mobile,Income,2928.51,32
2988,Female,38,New Christy,Utah,Premium,720,2023-05-06,18,33,Created Budget,Mortgage,3,2023-11-19 08:09:01.000,8,View Budget,Mobile,Groceries,4166.23,11
2989,Other,64,Alexandertown,Illinois,Premium,782,2022-09-29,19,34,Created Budget,Credit Card,3,2023-11-23 03:59:09.000,4,Created Budget,Mobile,Bills,2612.45,23
299,Male,21,Laurenshire,New Jersey,Premium,707,2022-05-04,22,29,Set Goal,Mortgage,4,2023-11-26 20:06:15.000,1,Reviewed Transaction History,Mobile,Bills,3296.96,26
2990,Female,64,Lake Michaelside,Vermont,Free,709,2023-06-28,7,21,View Accounts,Investments,3,2023-11-24 19:06:11.000,3,View Accounts,Desktop,Bills,2728.45,22
2991,Other,66,Matthewsfurt,Tennessee,Premium,646,2022-10-25,7,29,View Goals,Student Loan,3,2023-11-25 22:43:53.000,2,View Accounts,Mobile,Income,2707.6,57
2992,Male,67,South Paul,Kentucky,Free,751,2022-07-14,19,23,Viewed Notifications,Investments,3,2023-11-13 21:43:55.000,14,Checked Credit Score,Mobile,Travel,3118.15,25
2993,Female,60,Kylefurt,Arkansas,Free,642,2023-05-19,15,39,Viewed Notifications,Credit Card,3,2023-11-09 16:54:45.000,18,Viewed Notifications,Mobile,Income,3237.01,11
2994,Other,34,Maldonadotown,Missouri,Free,737,2022-09-14,21,27,Turned off notifications,Student Loan,3,2023-11-07 23:25:16.000,20,Added Account,Desktop,Income,3272.39,20
2995,Female,21,Robertsland,Arkansas,Free,772,2023-07-20,29,35,Turned off notifications,Investments,3,2023-11-23 11:24:54.000,4,View Goals,Desktop,Income,3121.39,4
2996,Other,29,Alexandertown,Illinois,Premium,656,2022-07-09,24,31,View Budget,Student Loan,3,2023-11-05 15:16:41.000,22,Added Account,Mobile,Bills,2777.84,20
2997,Male,60,East Melissa,California,Free,674,2022-03-31,22,35,Reviewed Transaction History,Credit Card,3,2023-11-25 19:34:27.000,2,View Budget,Desktop,Shopping,2585.83,26
2998,Female,27,Peterbury,Ohio,Free,809,2023-10-04,23,32,View Goals,Mortgage,3,2023-11-19 23:13:14.000,8,View Goals,Mobile,Travel,2877.95,2
2999,Female,33,Port Stevenchester,Arkansas,Free,752,2023-10-28,7,37,View Accounts,Car Loan,3,2023-11-26 22:08:41.000,1,Reviewed Transaction History,Mobile,Bills,1670.29,4
3,Female,67,Lake Robertville,Oregon,Free,687,2023-10-06,9,38,Viewed Notifications,Mortgage,3,2023-11-25 01:38:25.000,2,Added Account,Desktop,Shopping,2730.44,5
30,Male,62,Johnsonside,Delaware,Premium,727,2023-04-21,5,41,Checked Credit Score,Car Loan,3,2023-10-26 16:42:55.000,32,Viewed Notifications,Mobile,Bills,2575.51,46
300,Other,42,New Elizabeth,Texas,Premium,731,2022-11-09,7,27,View Goals,Credit Card,3,2023-10-09 16:17:24.000,49,Created Budget,Mobile,Bills,3238.34,54
3000,Male,66,Patriciamouth,Ohio,Premium,680,2022-01-27,17,31,View Accounts,Student Loan,3,2023-09-28 12:36:14.000,60,View Goals,Mobile,Bills,2565.26,33
3001,Female,64,Allisonstad,New Hampshire,Premium,673,2023-03-17,30,39,View Accounts,Mortgage,3,2023-11-12 08:49:12.000,15,Reviewed Transaction History,Mobile,Travel,3156.12,7
3002,Other,44,Brownborough,Utah,Premium,675,2022-04-09,30,29,Turned off notifications,Student Loan,3,2023-08-05 10:35:06.000,114,Turned off notifications,Mobile,Dining,2790.54,16
3003,Male,33,New Lindsay,North Dakota,Premium,636,2023-10-13,20,31,Created Budget,Credit Card,3,2023-11-24 09:41:40.000,3,Reviewed Transaction History,Mobile,Groceries,2875.16,2
3004,Male,62,Port Ashley,Oregon,Free,739,2023-08-09,5,22,Added Account,Student Loan,3,2023-10-15 10:56:25.000,43,Created Budget,Desktop,Bills,2837.72,16
3005,Female,50,New Robinmouth,California,Free,681,2022-06-18,4,38,Turned off notifications,Investments,3,2023-10-21 17:11:11.000,37,View Goals,Mobile,Bills,3242.86,100
3006,Female,25,Lake Michaelside,Vermont,Premium,678,2022-08-06,22,42,View Budget,Credit Card,3,2023-10-26 12:09:54.000,32,View Goals,Mobile,Entertainment,2733.62,21
3007,Other,47,Barajasberg,Maryland,Free,606,2023-06-21,29,32,Turned off notifications,Credit Card,3,2023-11-23 20:09:53.000,4,View Accounts,Mobile,Shopping,3199.65,5
3008,Female,40,South Elizabeth,Oregon,Free,734,2022-08-24,8,31,Added Account,Mortgage,4,2023-10-23 06:33:12.000,35,View Goals,Mobile,Shopping,3327.6,56
3009,Male,65,New Christy,Utah,Free,751,2022-11-14,23,31,Reviewed Transaction History,Car Loan,3,2023-11-23 19:09:38.000,4,View Goals,Mobile,Entertainment,2957.26,15
301,Female,20,Gardnermouth,Montana,Free,654,2023-11-12,8,28,Created Budget,Credit Card,2,2023-11-26 12:01:29.000,1,View Goals,Mobile,Income,3271.32,1
3010,Male,58,East William,New Jersey,Premium,758,2022-06-22,12,33,Viewed Notifications,Investments,3,2023-11-17 01:18:28.000,10,Added Account,Mobile,Travel,3152.02,40
3011,Female,63,Jasonberg,Rhode Island,Premium,748,2022-10-23,13,36,View Goals,Credit Card,2,2023-11-25 03:22:52.000,2,Turned off notifications,Mobile,Entertainment,1313.98,29
3012,Other,27,East Katiemouth,Colorado,Premium,733,2023-06-13,27,33,Added Account,Student Loan,3,2023-11-27 00:07:44.000,0,Viewed Notifications,Mobile,Shopping,3111.04,5
3013,Other,67,Lake Michaelside,Vermont,Premium,663,2022-11-29,16,28,View Budget,Mortgage,3,2023-10-19 14:50:00.000,39,Turned off notifications,Desktop,Shopping,1752.59,21
3014,Female,66,Yangtown,Hawaii,Free,629,2023-01-21,21,25,Reviewed Transaction History,Car Loan,3,2023-11-12 10:25:08.000,15,View Goals,Mobile,Entertainment,3269.08,14
3015,Male,70,East Jacob,Montana,Premium,684,2023-08-14,25,35,Set Goal,Student Loan,3,2023-11-26 16:23:09.000,1,View Accounts,Mobile,Shopping,2962.98,4
3016,Female,42,Clarkshire,North Carolina,Free,653,2022-02-08,10,36,View Accounts,Car Loan,3,2023-10-24 07:52:48.000,34,Created Budget,Mobile,Income,2941.22,60
3017,Female,55,Moranfurt,Illinois,Free,661,2022-06-19,29,32,Reviewed Transaction History,Credit Card,3,2023-11-24 09:12:06.000,3,Reviewed Transaction History,Mobile,Income,3136.76,18
3018,Male,63,Courtneystad,Montana,Premium,643,2023-11-11,26,30,Turned off notifications,Student Loan,3,2023-11-27 02:33:56.000,0,Reviewed Transaction History,Mobile,Travel,3115.79,0
3019,Male,28,West Heather,New Jersey,Free,666,2022-01-02,29,27,Checked Credit Score,Car Loan,3,2023-11-11 21:27:06.000,16,Checked Credit Score,Desktop,Bills,3057.7,23
302,Female,21,North Sharon,Mississippi,Free,686,2022-11-14,1,8,View Goals,Credit Card,5,2023-10-24 17:04:30.000,34,View Goals,Mobile,Groceries,2638.41,NULL
3020,Male,36,Pierceburgh,Oregon,Premium,636,2022-09-05,3,47,View Goals,Only Checking and Savings,3,2022-11-21 11:17:51.000,371,View Goals,Mobile,Dining,3108.73,28
3021,Male,27,Nicholasfort,Wisconsin,Premium,629,2023-04-05,21,29,Reviewed Transaction History,Credit Card,3,2023-11-12 16:16:42.000,15,Turned off notifications,Mobile,Bills,2697.67,10
3022,Male,44,Lake Brianshire,Arkansas,Free,734,2023-08-26,3,28,Added Account,Credit Card,5,2023-11-26 08:28:19.000,1,Set Goal,Mobile,Bills,3247.79,40
3023,Male,44,Brianland,Illinois,Premium,631,2023-03-17,22,28,Created Budget,Student Loan,3,2023-11-24 11:40:48.000,3,Set Goal,Mobile,Shopping,3087.93,11
3024,Other,38,Port Kimberlyport,North Carolina,Free,665,2022-10-04,22,36,View Budget,Mortgage,3,2023-10-24 12:44:53.000,34,Set Goal,Mobile,Income,3004.82,17
3025,Other,28,Port Dannyfurt,Oregon,Free,668,2022-08-08,21,33,Reviewed Transaction History,Student Loan,3,2023-10-25 02:32:00.000,33,Viewed Notifications,Desktop,Income,3189.71,20
3026,Female,57,Shawtown,Oregon,Premium,785,2023-05-21,13,30,Checked Credit Score,Investments,3,2023-11-24 22:22:11.000,3,Reviewed Transaction History,Desktop,Shopping,3216.32,15
3027,Other,51,Mcclainhaven,Wyoming,Premium,658,2022-10-28,8,32,View Goals,Credit Card,3,2023-11-17 04:57:40.000,10,View Accounts,Mobile,Bills,2811.54,43
3028,Other,66,New Steve,Mississippi,Free,779,2022-10-16,1,58,View Accounts,Car Loan,5,2023-03-15 22:13:16.000,257,Added Account,Mobile,Entertainment,2868.77,NULL
3029,Male,53,Port Julia,New York,Premium,709,2023-03-13,7,32,Added Account,Mortgage,3,2023-11-03 02:10:25.000,24,View Goals,Mobile,Entertainment,2720.74,32
303,Other,23,West Heather,New Jersey,Premium,751,2023-01-25,28,30,Added Account,Mortgage,3,2023-11-08 07:04:40.000,19,View Accounts,Mobile,Entertainment,2830.05,10
3030,Female,70,Danielbury,Vermont,Free,752,2022-10-16,24,32,View Budget,Investments,3,2023-11-08 04:58:49.000,19,Viewed Notifications,Mobile,Dining,3108.43,15
3031,Male,49,Lake Vanessa,Utah,Free,730,2022-06-20,15,35,Checked Credit Score,Mortgage,3,2023-10-30 08:47:34.000,28,Checked Credit Score,Mobile,Income,2787.43,35
3032,Other,42,Davisbury,Colorado,Premium,680,2023-04-30,14,36,Added Account,Car Loan,3,2023-11-09 16:31:44.000,18,Turned off notifications,Mobile,Groceries,3052.61,14
3033,Other,47,Lake Riley,Vermont,Free,717,2022-04-05,28,30,Turned off notifications,Investments,3,2023-11-23 09:36:05.000,4,Checked Credit Score,Mobile,Groceries,3362.95,21
3034,Other,31,Gabriellaton,Wyoming,Premium,681,2022-12-07,11,34,Checked Credit Score,Credit Card,3,2023-10-15 23:32:59.000,43,Reviewed Transaction History,Mobile,Groceries,3035.02,27
3035,Male,58,Johnsonside,Delaware,Premium,728,2022-01-19,2,27,View Budget,Credit Card,4,2023-10-09 07:06:52.000,49,View Budget,Mobile,Shopping,3507.27,59
3036,Male,32,Port Sandra,Wisconsin,Premium,649,2023-11-10,2,46,Created Budget,Mortgage,4,2023-11-24 16:19:53.000,3,Created Budget,Desktop,Groceries,2771.07,11
3037,Female,45,West Troychester,California,Free,682,2022-05-02,17,36,Set Goal,Investments,4,2023-10-29 00:59:16.000,29,Turned off notifications,Mobile,Dining,3243.67,31
3038,Female,56,Christophertown,Minnesota,Premium,710,2022-06-23,15,34,Added Account,Mortgage,3,2023-11-20 10:32:21.000,7,Created Budget,Mobile,Bills,3103.14,35
3039,Female,66,Scottside,Kentucky,Premium,708,2022-04-11,21,33,View Goals,Investments,3,2023-10-07 08:52:04.000,51,View Goals,Desktop,Entertainment,3510.24,26
304,Other,62,Port Dannyfurt,Oregon,Free,694,2023-11-14,6,38,Created Budget,Car Loan,3,2023-11-26 18:57:56.000,1,Created Budget,Desktop,Groceries,3467.61,2
